98
0.9990133642141358	0.0027481797417382003	0.0
0.99778098230154	0.0042957150108799145	0.0
0.996057350657239	0.005955834508713218	0.0
0.9938441702975689	0.007725683112754622	0.0
0.9911436253643444	0.009601958006781425	0.0
0.9879583809693737	0.011580918081881112	0.0
0.9842915805643155	0.01365839508527829	0.0
0.9801468428384715	0.01582980647650872	0.0
0.9755282581475768	0.018090169943749464	0.0
0.9704403844771128	0.02043411952653797	0.0
0.9648882429441257	0.02285592328474478	0.0
0.9588773128419905	0.025349502447530578	0.0
0.9524135262330098	0.02790845197014221	0.0
0.9455032620941839	0.030526062420807687	0.0
0.9381533400219317	0.033195343114698725	0.0
0.9303710135019718	0.035909046406963394	0.0
0.9221639627510075	0.03865969305220769	0.0
0.9135402871372809	0.0414395985335449	0.0
0.9045084971874737	0.044240900260450494	0.0
0.8950775061878452	0.04705558553117341	0.0
0.8852566213878945	0.04987552015237587	0.0
0.8750555348152298	0.05269247760601694	0.0
0.8644843137107058	0.05549816865126815	0.0
0.8535533905932737	0.05828427124746191	0.0
0.8422735529643444	0.06104246068273586	0.0
0.8306559326618259	0.06376443979214752	0.0
0.8187119948743449	0.0664419691486033	0.0
0.8064535268264883	0.06906689710997324	0.0
0.7938926261462365	0.07163118960624634	0.0
0.7810416889260653	0.07412695955152282	0.0
0.7679133974894983	0.07654649576703279	0.0
0.7545207078751857	0.0788822913032092	0.0
0.7408768370508576	0.08112707105112445	0.0
0.7269952498697734	0.08327381853630891	0.0
0.7128896457825363	0.08531580179110149	0.0
0.6985739453173903	0.0872465982052199	0.0
0.684062276342339	0.08906011825817241	0.0
0.6693689601226456	0.09075062804144271	0.0
0.6545084971874737	0.09231277048305456	0.0
0.6394955530196147	0.09374158519213817	0.0
0.6243449435824273	0.09503252684646116	0.0
0.6090716206982713	0.09618148205153049	0.0
0.5936906572928623	0.09718478460579508	0.0
0.5782172325201154	0.09803922911266012	0.0
0.5626666167821521	0.09874208288643804	0.0
0.5470541566592572	0.09929109610598386	0.0
0.5313952597646566	0.0996845101765652	0.0
0.515705379539064	0.0999210642674774	0.0
0.49999999999999994	0.09999999999999999	0.0
0.48429462046093585	0.0999210642674774	0.0
0.4686047402353433	0.09968451017656521	0.0
0.45294584334074284	0.09929109610598386	0.0
0.4373333832178478	0.09874208288643804	0.0
0.42178276747988447	0.09803922911266011	0.0
0.4063093427071376	0.09718478460579508	0.0
0.39092837930172875	0.09618148205153049	0.0
0.3756550564175726	0.09503252684646114	0.0
0.3605044469803853	0.09374158519213818	0.0
0.3454915028125262	0.09231277048305456	0.0
0.3306310398773542	0.09075062804144268	0.0
0.31593772365766104	0.08906011825817241	0.0
0.30142605468260963	0.0872465982052199	0.0
0.28711035421746367	0.08531580179110146	0.0
0.2730047501302266	0.08327381853630891	0.0
0.2591231629491423	0.08112707105112443	0.0
0.24547929212481434	0.0788822913032092	0.0
0.23208660251050156	0.07654649576703276	0.0
0.21895831107393465	0.0741269595515228	0.0
0.2061073738537635	0.07163118960624631	0.0
0.1935464731735117	0.06906689710997324	0.0
0.18128800512565513	0.0664419691486033	0.0
0.16934406733817398	0.06376443979214749	0.0
0.15772644703565564	0.06104246068273585	0.0
0.14644660940672627	0.05828427124746191	0.0
0.13551568628929417	0.05549816865126813	0.0
0.12494446518477026	0.05269247760601695	0.0
0.11474337861210532	0.04987552015237583	0.0
0.1049224938121548	0.04705558553117341	0.0
0.09549150281252633	0.044240900260450515	0.0
0.08645971286271903	0.04143959853354487	0.0
0.07783603724899246	0.03865969305220769	0.0
0.06962898649802812	0.03590904640696337	0.0
0.06184665997806821	0.03319534311469871	0.0
0.054496737905815995	0.03052606242080765	0.0
0.04758647376699021	0.027908451970142203	0.0
0.04112268715800943	0.025349502447530564	0.0
0.03511175705587427	0.02285592328474476	0.0
0.029559615522887273	0.020434119526537977	0.0
0.02447174185242318	0.018090169943749453	0.0
0.019853157161528467	0.015829806476508713	0.0
0.015708419435684462	0.013658395085278292	0.0
0.012041619030626283	0.011580918081881103	0.0
0.00885637463565564	0.009601958006781436	0.0
0.006155829702431115	0.007725683112754609	0.0
0.003942649342761062	0.0059558345087132245	0.0
0.002219017698460002	0.004295715010879916	0.0
0.0009866357858642205	0.0027481797417381907	0.0
0.0002467198171342	0.0013156285102769775	0.0
